id,date,store_nbr,family,sales,onpromotion
2982631,2017-08-05,46,PERSONAL CARE,1230.0,10
2982632,2017-08-05,46,PET SUPPLIES,48.0,0
2982633,2017-08-05,46,PLAYERS AND ELECTRONICS,71.0,0
2982634,2017-08-05,46,POULTRY,1274.647,0
2982635,2017-08-05,46,PREPARED FOODS,187.802,0
2982636,2017-08-05,46,PRODUCE,4030.567,9
2982637,2017-08-05,46,SCHOOL AND OFFICE SUPPLIES,559.0,13
2982638,2017-08-05,46,SEAFOOD,89.6,0
2982639,2017-08-05,47,AUTOMOTIVE,21.0,0
2982640,2017-08-05,47,BABY CARE,0.0,0
2982641,2017-08-05,47,BEAUTY,30.0,2
2982642,2017-08-05,47,BEVERAGES,14469.0,9
2982643,2017-08-05,47,BOOKS,0.0,0
2982644,2017-08-05,47,BREAD/BAKERY,1519.203,11
2982645,2017-08-05,47,CELEBRATION,40.0,0
2982646,2017-08-05,47,CLEANING,3000.0,15
2982647,2017-08-05,47,DAIRY,2589.0,27
2982648,2017-08-05,47,DELI,910.191,6
2982649,2017-08-05,47,EGGS,436.0,0
2982650,2017-08-05,47,FROZEN FOODS,404.429,1
2982651,2017-08-05,47,GROCERY I,12937.0,43
2982652,2017-08-05,47,GROCERY II,64.0,0
2982653,2017-08-05,47,HARDWARE,5.0,0
2982654,2017-08-05,47,HOME AND KITCHEN I,97.0,1
2982655,2017-08-05,47,HOME AND KITCHEN II,121.0,2
2982656,2017-08-05,47,HOME APPLIANCES,2.0,0
2982657,2017-08-05,47,HOME CARE,818.0,10
2982658,2017-08-05,47,LADIESWEAR,46.0,13
2982659,2017-08-05,47,LAWN AND GARDEN,31.0,0
2982660,2017-08-05,47,LINGERIE,1.0,0
2982661,2017-08-05,47,"LIQUOR,WINE,BEER",338.0,5
2982662,2017-08-05,47,MAGAZINES,24.0,0
2982663,2017-08-05,47,MEATS,1036.58,0
2982664,2017-08-05,47,PERSONAL CARE,1074.0,15
2982665,2017-08-05,47,PET SUPPLIES,42.0,0
2982666,2017-08-05,47,PLAYERS AND ELECTRONICS,46.0,0
2982667,2017-08-05,47,POULTRY,1368.197,1
2982668,2017-08-05,47,PREPARED FOODS,304.268,0
2982669,2017-08-05,47,PRODUCE,6437.607,7
2982670,2017-08-05,47,SCHOOL AND OFFICE SUPPLIES,757.0,12
2982671,2017-08-05,47,SEAFOOD,84.529,0
2982672,2017-08-05,48,AUTOMOTIVE,10.0,0
2982673,2017-08-05,48,BABY CARE,0.0,0
2982674,2017-08-05,48,BEAUTY,45.0,2
2982675,2017-08-05,48,BEVERAGES,6805.0,10
2982676,2017-08-05,48,BOOKS,0.0,0
2982677,2017-08-05,48,BREAD/BAKERY,1170.0,11
2982678,2017-08-05,48,CELEBRATION,18.0,0
2982679,2017-08-05,48,CLEANING,2980.0,13
2982680,2017-08-05,48,DAIRY,1682.0,24
2982681,2017-08-05,48,DELI,904.662,7
2982682,2017-08-05,48,EGGS,188.0,0
2982683,2017-08-05,48,FROZEN FOODS,373.417,1
2982684,2017-08-05,48,GROCERY I,11786.0,40
2982685,2017-08-05,48,GROCERY II,67.0,0
2982686,2017-08-05,48,HARDWARE,1.0,0
2982687,2017-08-05,48,HOME AND KITCHEN I,28.0,0
2982688,2017-08-05,48,HOME AND KITCHEN II,38.0,2
2982689,2017-08-05,48,HOME APPLIANCES,0.0,0
2982690,2017-08-05,48,HOME CARE,801.0,8
2982691,2017-08-05,48,LADIESWEAR,34.0,8
2982692,2017-08-05,48,LAWN AND GARDEN,10.0,0
2982693,2017-08-05,48,LINGERIE,3.0,0
2982694,2017-08-05,48,"LIQUOR,WINE,BEER",257.0,5
2982695,2017-08-05,48,MAGAZINES,10.0,0
2982696,2017-08-05,48,MEATS,1147.092,0
2982697,2017-08-05,48,PERSONAL CARE,1195.0,12
2982698,2017-08-05,48,PET SUPPLIES,23.0,0
2982699,2017-08-05,48,PLAYERS AND ELECTRONICS,37.0,0
2982700,2017-08-05,48,POULTRY,1216.503,0
2982701,2017-08-05,48,PREPARED FOODS,145.552,0
2982702,2017-08-05,48,PRODUCE,2791.436,8
2982703,2017-08-05,48,SCHOOL AND OFFICE SUPPLIES,569.0,12
2982704,2017-08-05,48,SEAFOOD,48.202,0
2982705,2017-08-05,49,AUTOMOTIVE,12.0,0
2982706,2017-08-05,49,BABY CARE,0.0,0
2982707,2017-08-05,49,BEAUTY,18.0,2
2982708,2017-08-05,49,BEVERAGES,7494.0,12
2982709,2017-08-05,49,BOOKS,0.0,0
2982710,2017-08-05,49,BREAD/BAKERY,1142.184,11
2982711,2017-08-05,49,CELEBRATION,30.0,0
2982712,2017-08-05,49,CLEANING,1929.0,14
2982713,2017-08-05,49,DAIRY,2214.0,26
2982714,2017-08-05,49,DELI,533.753,9
2982715,2017-08-05,49,EGGS,490.0,0
2982716,2017-08-05,49,FROZEN FOODS,319.393,1
2982717,2017-08-05,49,GROCERY I,8410.0,42
2982718,2017-08-05,49,GROCERY II,61.0,0
2982719,2017-08-05,49,HARDWARE,0.0,0
2982720,2017-08-05,49,HOME AND KITCHEN I,56.0,0
2982721,2017-08-05,49,HOME AND KITCHEN II,68.0,2
2982722,2017-08-05,49,HOME APPLIANCES,0.0,0
2982723,2017-08-05,49,HOME CARE,542.0,8
2982724,2017-08-05,49,LADIESWEAR,21.0,6
2982725,2017-08-05,49,LAWN AND GARDEN,34.0,0
2982726,2017-08-05,49,LINGERIE,3.0,0
2982727,2017-08-05,49,"LIQUOR,WINE,BEER",386.0,6
2982728,2017-08-05,49,MAGAZINES,17.0,0
2982729,2017-08-05,49,MEATS,893.0,0
2982730,2017-08-05,49,PERSONAL CARE,661.0,12
2982731,2017-08-05,49,PET SUPPLIES,27.0,0
2982732,2017-08-05,49,PLAYERS AND ELECTRONICS,27.0,0
2982733,2017-08-05,49,POULTRY,1107.222,0
2982734,2017-08-05,49,PREPARED FOODS,215.057,0
2982735,2017-08-05,49,PRODUCE,6922.8022,10
2982736,2017-08-05,49,SCHOOL AND OFFICE SUPPLIES,428.0,13
2982737,2017-08-05,49,SEAFOOD,60.65,0
2982738,2017-08-05,5,AUTOMOTIVE,8.0,0
2982739,2017-08-05,5,BABY CARE,1.0,0
2982740,2017-08-05,5,BEAUTY,17.0,2
2982741,2017-08-05,5,BEVERAGES,2164.0,9
2982742,2017-08-05,5,BOOKS,0.0,0
2982743,2017-08-05,5,BREAD/BAKERY,384.263,8
2982744,2017-08-05,5,CELEBRATION,54.0,0
2982745,2017-08-05,5,CLEANING,937.0,10
2982746,2017-08-05,5,DAIRY,595.0,22
2982747,2017-08-05,5,DELI,252.953,8
2982748,2017-08-05,5,EGGS,85.0,0
2982749,2017-08-05,5,FROZEN FOODS,197.08,1
2982750,2017-08-05,5,GROCERY I,3396.0,41
2982751,2017-08-05,5,GROCERY II,46.0,0
2982752,2017-08-05,5,HARDWARE,1.0,0
2982753,2017-08-05,5,HOME AND KITCHEN I,32.0,0
2982754,2017-08-05,5,HOME AND KITCHEN II,13.0,0
2982755,2017-08-05,5,HOME APPLIANCES,0.0,0
2982756,2017-08-05,5,HOME CARE,209.0,5
2982757,2017-08-05,5,LADIESWEAR,12.0,0
2982758,2017-08-05,5,LAWN AND GARDEN,11.0,0
2982759,2017-08-05,5,LINGERIE,11.0,0
2982760,2017-08-05,5,"LIQUOR,WINE,BEER",117.0,4
2982761,2017-08-05,5,MAGAZINES,13.0,0
2982762,2017-08-05,5,MEATS,328.404,0
2982763,2017-08-05,5,PERSONAL CARE,280.0,13
2982764,2017-08-05,5,PET SUPPLIES,1.0,0
2982765,2017-08-05,5,PLAYERS AND ELECTRONICS,12.0,0
2982766,2017-08-05,5,POULTRY,278.13,0
2982767,2017-08-05,5,PREPARED FOODS,81.976,0
2982768,2017-08-05,5,PRODUCE,1676.279,6
2982769,2017-08-05,5,SCHOOL AND OFFICE SUPPLIES,2.0,0
2982770,2017-08-05,5,SEAFOOD,5.852,0
2982771,2017-08-05,50,AUTOMOTIVE,11.0,0
2982772,2017-08-05,50,BABY CARE,0.0,0
2982773,2017-08-05,50,BEAUTY,29.0,2
2982774,2017-08-05,50,BEVERAGES,6153.0,10
2982775,2017-08-05,50,BOOKS,0.0,0
2982776,2017-08-05,50,BREAD/BAKERY,878.421,11
2982777,2017-08-05,50,CELEBRATION,57.0,0
2982778,2017-08-05,50,CLEANING,2240.0,14
2982779,2017-08-05,50,DAIRY,1399.0,25
2982780,2017-08-05,50,DELI,625.019,7
2982781,2017-08-05,50,EGGS,153.0,0
2982782,2017-08-05,50,FROZEN FOODS,213.426,1
2982783,2017-08-05,50,GROCERY I,9006.0,41
2982784,2017-08-05,50,GROCERY II,117.0,0
2982785,2017-08-05,50,HARDWARE,0.0,0
2982786,2017-08-05,50,HOME AND KITCHEN I,62.0,0
2982787,2017-08-05,50,HOME AND KITCHEN II,29.0,0
2982788,2017-08-05,50,HOME APPLIANCES,0.0,0
2982789,2017-08-05,50,HOME CARE,541.0,7
2982790,2017-08-05,50,LADIESWEAR,43.0,11
2982791,2017-08-05,50,LAWN AND GARDEN,13.0,0
2982792,2017-08-05,50,LINGERIE,10.0,0
2982793,2017-08-05,50,"LIQUOR,WINE,BEER",207.0,4
2982794,2017-08-05,50,MAGAZINES,15.0,0
2982795,2017-08-05,50,MEATS,782.834,0
2982796,2017-08-05,50,PERSONAL CARE,781.0,12
2982797,2017-08-05,50,PET SUPPLIES,30.0,0
2982798,2017-08-05,50,PLAYERS AND ELECTRONICS,35.0,0
2982799,2017-08-05,50,POULTRY,449.127,0
2982800,2017-08-05,50,PREPARED FOODS,101.576996,0
2982801,2017-08-05,50,PRODUCE,2479.75,9
2982802,2017-08-05,50,SCHOOL AND OFFICE SUPPLIES,592.0,13
2982803,2017-08-05,50,SEAFOOD,22.988,0
2982804,2017-08-05,51,AUTOMOTIVE,8.0,0
2982805,2017-08-05,51,BABY CARE,0.0,0
2982806,2017-08-05,51,BEAUTY,10.0,2
2982807,2017-08-05,51,BEVERAGES,6134.0,10
2982808,2017-08-05,51,BOOKS,0.0,0
2982809,2017-08-05,51,BREAD/BAKERY,1084.004,11
2982810,2017-08-05,51,CELEBRATION,11.0,0
2982811,2017-08-05,51,CLEANING,1798.0,8
2982812,2017-08-05,51,DAIRY,1860.0,26
2982813,2017-08-05,51,DELI,295.764,8
2982814,2017-08-05,51,EGGS,400.0,0
2982815,2017-08-05,51,FROZEN FOODS,451.419,1
2982816,2017-08-05,51,GROCERY I,6125.0,37
2982817,2017-08-05,51,GROCERY II,80.0,0
2982818,2017-08-05,51,HARDWARE,2.0,0
2982819,2017-08-05,51,HOME AND KITCHEN I,36.0,0
2982820,2017-08-05,51,HOME AND KITCHEN II,48.0,2
2982821,2017-08-05,51,HOME APPLIANCES,0.0,0
2982822,2017-08-05,51,HOME CARE,410.0,8
2982823,2017-08-05,51,LADIESWEAR,3.0,0
2982824,2017-08-05,51,LAWN AND GARDEN,70.0,0
2982825,2017-08-05,51,LINGERIE,4.0,0
2982826,2017-08-05,51,"LIQUOR,WINE,BEER",248.0,5
2982827,2017-08-05,51,MAGAZINES,5.0,0
2982828,2017-08-05,51,MEATS,826.288,0
2982829,2017-08-05,51,PERSONAL CARE,500.0,10
2982830,2017-08-05,51,PET SUPPLIES,15.0,0
2982831,2017-08-05,51,PLAYERS AND ELECTRONICS,15.0,0
2982832,2017-08-05,51,POULTRY,807.824,0
2982833,2017-08-05,51,PREPARED FOODS,141.424,0
2982834,2017-08-05,51,PRODUCE,6269.454,9
2982835,2017-08-05,51,SCHOOL AND OFFICE SUPPLIES,9.0,0
2982836,2017-08-05,51,SEAFOOD,65.22,0
2982837,2017-08-05,52,AUTOMOTIVE,15.0,0
2982838,2017-08-05,52,BABY CARE,0.0,0
2982839,2017-08-05,52,BEAUTY,14.0,2
2982840,2017-08-05,52,BEVERAGES,5313.0,9
2982841,2017-08-05,52,BOOKS,0.0,0
2982842,2017-08-05,52,BREAD/BAKERY,931.976,10
2982843,2017-08-05,52,CELEBRATION,7.0,0
2982844,2017-08-05,52,CLEANING,1880.0,12
2982845,2017-08-05,52,DAIRY,1287.0,26
2982846,2017-08-05,52,DELI,465.23,9
2982847,2017-08-05,52,EGGS,214.0,0
2982848,2017-08-05,52,FROZEN FOODS,525.023,1
2982849,2017-08-05,52,GROCERY I,7189.0,44
2982850,2017-08-05,52,GROCERY II,40.0,0
2982851,2017-08-05,52,HARDWARE,0.0,0
2982852,2017-08-05,52,HOME AND KITCHEN I,64.0,1
2982853,2017-08-05,52,HOME AND KITCHEN II,39.0,1
2982854,2017-08-05,52,HOME APPLIANCES,1.0,0
2982855,2017-08-05,52,HOME CARE,455.0,6
2982856,2017-08-05,52,LADIESWEAR,8.0,0
2982857,2017-08-05,52,LAWN AND GARDEN,69.0,0
2982858,2017-08-05,52,LINGERIE,9.0,0
2982859,2017-08-05,52,"LIQUOR,WINE,BEER",332.0,6
2982860,2017-08-05,52,MAGAZINES,13.0,0
2982861,2017-08-05,52,MEATS,533.731,0
2982862,2017-08-05,52,PERSONAL CARE,461.0,14
2982863,2017-08-05,52,PET SUPPLIES,13.0,0
2982864,2017-08-05,52,PLAYERS AND ELECTRONICS,26.0,0
2982865,2017-08-05,52,POULTRY,530.519,0
2982866,2017-08-05,52,PREPARED FOODS,124.808,0
2982867,2017-08-05,52,PRODUCE,5340.453,9
2982868,2017-08-05,52,SCHOOL AND OFFICE SUPPLIES,2.0,0
2982869,2017-08-05,52,SEAFOOD,10.731,0
2982870,2017-08-05,53,AUTOMOTIVE,15.0,0
2982871,2017-08-05,53,BABY CARE,0.0,0
2982872,2017-08-05,53,BEAUTY,9.0,1
2982873,2017-08-05,53,BEVERAGES,2533.0,8
2982874,2017-08-05,53,BOOKS,0.0,0
2982875,2017-08-05,53,BREAD/BAKERY,504.006,9
2982876,2017-08-05,53,CELEBRATION,19.0,0
2982877,2017-08-05,53,CLEANING,1029.0,9
2982878,2017-08-05,53,DAIRY,605.0,21
2982879,2017-08-05,53,DELI,255.768,7
2982880,2017-08-05,53,EGGS,97.0,0
2982881,2017-08-05,53,FROZEN FOODS,263.27,1
2982882,2017-08-05,53,GROCERY I,3662.0,37
2982883,2017-08-05,53,GROCERY II,22.0,0
2982884,2017-08-05,53,HARDWARE,3.0,0
2982885,2017-08-05,53,HOME AND KITCHEN I,25.0,0
2982886,2017-08-05,53,HOME AND KITCHEN II,18.0,0
2982887,2017-08-05,53,HOME APPLIANCES,0.0,0
2982888,2017-08-05,53,HOME CARE,231.0,6
2982889,2017-08-05,53,LADIESWEAR,6.0,0
2982890,2017-08-05,53,LAWN AND GARDEN,15.0,0
2982891,2017-08-05,53,LINGERIE,8.0,0
2982892,2017-08-05,53,"LIQUOR,WINE,BEER",209.0,5
2982893,2017-08-05,53,MAGAZINES,5.0,0
2982894,2017-08-05,53,MEATS,348.716,0
2982895,2017-08-05,53,PERSONAL CARE,311.0,9
2982896,2017-08-05,53,PET SUPPLIES,3.0,0
2982897,2017-08-05,53,PLAYERS AND ELECTRONICS,11.0,0
2982898,2017-08-05,53,POULTRY,200.429,0
2982899,2017-08-05,53,PREPARED FOODS,75.562,0
2982900,2017-08-05,53,PRODUCE,2337.001,5
2982901,2017-08-05,53,SCHOOL AND OFFICE SUPPLIES,0.0,0
2982902,2017-08-05,53,SEAFOOD,2.0,0
2982903,2017-08-05,54,AUTOMOTIVE,8.0,0
2982904,2017-08-05,54,BABY CARE,0.0,0
2982905,2017-08-05,54,BEAUTY,3.0,0
2982906,2017-08-05,54,BEVERAGES,2708.0,18
2982907,2017-08-05,54,BOOKS,0.0,0
2982908,2017-08-05,54,BREAD/BAKERY,194.0,8
2982909,2017-08-05,54,CELEBRATION,5.0,0
2982910,2017-08-05,54,CLEANING,1059.0,20
2982911,2017-08-05,54,DAIRY,305.0,12
2982912,2017-08-05,54,DELI,213.0,4
2982913,2017-08-05,54,EGGS,58.0,1
2982914,2017-08-05,54,FROZEN FOODS,53.0,9
2982915,2017-08-05,54,GROCERY I,3821.0,58
2982916,2017-08-05,54,GROCERY II,15.0,0
2982917,2017-08-05,54,HARDWARE,1.0,0
2982918,2017-08-05,54,HOME AND KITCHEN I,38.0,1
2982919,2017-08-05,54,HOME AND KITCHEN II,11.0,0
2982920,2017-08-05,54,HOME APPLIANCES,0.0,0
2982921,2017-08-05,54,HOME CARE,232.0,9
2982922,2017-08-05,54,LADIESWEAR,0.0,0
2982923,2017-08-05,54,LAWN AND GARDEN,0.0,0
2982924,2017-08-05,54,LINGERIE,7.0,0
2982925,2017-08-05,54,"LIQUOR,WINE,BEER",52.0,3
2982926,2017-08-05,54,MAGAZINES,2.0,0
2982927,2017-08-05,54,MEATS,62.896,0
2982928,2017-08-05,54,PERSONAL CARE,174.0,5
2982929,2017-08-05,54,PET SUPPLIES,0.0,0
2982930,2017-08-05,54,PLAYERS AND ELECTRONICS,4.0,0
2982931,2017-08-05,54,POULTRY,65.833,0
2982932,2017-08-05,54,PREPARED FOODS,56.0,0
2982933,2017-08-05,54,PRODUCE,674.303,2
2982934,2017-08-05,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
2982935,2017-08-05,54,SEAFOOD,3.0,1
2982936,2017-08-05,6,AUTOMOTIVE,7.0,0
2982937,2017-08-05,6,BABY CARE,0.0,0
2982938,2017-08-05,6,BEAUTY,5.0,1
2982939,2017-08-05,6,BEVERAGES,4212.0,9
2982940,2017-08-05,6,BOOKS,0.0,0
2982941,2017-08-05,6,BREAD/BAKERY,693.098,10
2982942,2017-08-05,6,CELEBRATION,11.0,0
2982943,2017-08-05,6,CLEANING,1381.0,13
2982944,2017-08-05,6,DAIRY,1047.0,26
2982945,2017-08-05,6,DELI,336.153,6
2982946,2017-08-05,6,EGGS,210.0,0
2982947,2017-08-05,6,FROZEN FOODS,253.0,1
2982948,2017-08-05,6,GROCERY I,5581.0,39
2982949,2017-08-05,6,GROCERY II,41.0,0
2982950,2017-08-05,6,HARDWARE,1.0,0
2982951,2017-08-05,6,HOME AND KITCHEN I,26.0,0
2982952,2017-08-05,6,HOME AND KITCHEN II,68.0,2
2982953,2017-08-05,6,HOME APPLIANCES,0.0,0
2982954,2017-08-05,6,HOME CARE,359.0,6
2982955,2017-08-05,6,LADIESWEAR,31.0,0
2982956,2017-08-05,6,LAWN AND GARDEN,26.0,0
2982957,2017-08-05,6,LINGERIE,15.0,4
2982958,2017-08-05,6,"LIQUOR,WINE,BEER",167.0,6
2982959,2017-08-05,6,MAGAZINES,12.0,0
2982960,2017-08-05,6,MEATS,685.736,0
2982961,2017-08-05,6,PERSONAL CARE,441.0,13
2982962,2017-08-05,6,PET SUPPLIES,12.0,0
2982963,2017-08-05,6,PLAYERS AND ELECTRONICS,12.0,0
2982964,2017-08-05,6,POULTRY,686.598,0
2982965,2017-08-05,6,PREPARED FOODS,149.114,0
2982966,2017-08-05,6,PRODUCE,3105.783,5
2982967,2017-08-05,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
2982968,2017-08-05,6,SEAFOOD,49.217,0
2982969,2017-08-05,7,AUTOMOTIVE,2.0,0
2982970,2017-08-05,7,BABY CARE,0.0,0
2982971,2017-08-05,7,BEAUTY,3.0,1
2982972,2017-08-05,7,BEVERAGES,3638.0,8
2982973,2017-08-05,7,BOOKS,0.0,0
2982974,2017-08-05,7,BREAD/BAKERY,550.075,9
2982975,2017-08-05,7,CELEBRATION,15.0,0
2982976,2017-08-05,7,CLEANING,769.0,11
2982977,2017-08-05,7,DAIRY,1146.0,25
2982978,2017-08-05,7,DELI,203.039,9
2982979,2017-08-05,7,EGGS,229.0,0
2982980,2017-08-05,7,FROZEN FOODS,285.0,1
2982981,2017-08-05,7,GROCERY I,3229.0,28
2982982,2017-08-05,7,GROCERY II,43.0,0
2982983,2017-08-05,7,HARDWARE,1.0,0
2982984,2017-08-05,7,HOME AND KITCHEN I,23.0,1
2982985,2017-08-05,7,HOME AND KITCHEN II,21.0,2
2982986,2017-08-05,7,HOME APPLIANCES,1.0,0
2982987,2017-08-05,7,HOME CARE,199.0,7
2982988,2017-08-05,7,LADIESWEAR,25.0,0
2982989,2017-08-05,7,LAWN AND GARDEN,67.0,0
2982990,2017-08-05,7,LINGERIE,6.0,2
2982991,2017-08-05,7,"LIQUOR,WINE,BEER",259.0,6
2982992,2017-08-05,7,MAGAZINES,7.0,0
2982993,2017-08-05,7,MEATS,413.035,0
2982994,2017-08-05,7,PERSONAL CARE,199.0,11
2982995,2017-08-05,7,PET SUPPLIES,12.0,0
2982996,2017-08-05,7,PLAYERS AND ELECTRONICS,19.0,0
2982997,2017-08-05,7,POULTRY,551.747,0
2982998,2017-08-05,7,PREPARED FOODS,141.537,0
2982999,2017-08-05,7,PRODUCE,4185.951,5
2983000,2017-08-05,7,SCHOOL AND OFFICE SUPPLIES,0.0,0
2983001,2017-08-05,7,SEAFOOD,41.153,0
2983002,2017-08-05,8,AUTOMOTIVE,12.0,0
2983003,2017-08-05,8,BABY CARE,0.0,0
2983004,2017-08-05,8,BEAUTY,21.0,1
2983005,2017-08-05,8,BEVERAGES,6347.0,10
2983006,2017-08-05,8,BOOKS,0.0,0
2983007,2017-08-05,8,BREAD/BAKERY,863.047,10
2983008,2017-08-05,8,CELEBRATION,19.0,0
2983009,2017-08-05,8,CLEANING,1480.0,13
2983010,2017-08-05,8,DAIRY,1816.0,25
2983011,2017-08-05,8,DELI,359.124,8
2983012,2017-08-05,8,EGGS,471.0,0
2983013,2017-08-05,8,FROZEN FOODS,247.093,1
2983014,2017-08-05,8,GROCERY I,6341.0,37
2983015,2017-08-05,8,GROCERY II,36.0,0
2983016,2017-08-05,8,HARDWARE,2.0,0
2983017,2017-08-05,8,HOME AND KITCHEN I,42.0,1
2983018,2017-08-05,8,HOME AND KITCHEN II,59.0,3
2983019,2017-08-05,8,HOME APPLIANCES,0.0,0
2983020,2017-08-05,8,HOME CARE,469.0,8
2983021,2017-08-05,8,LADIESWEAR,47.0,0
2983022,2017-08-05,8,LAWN AND GARDEN,53.0,0
2983023,2017-08-05,8,LINGERIE,14.0,1
2983024,2017-08-05,8,"LIQUOR,WINE,BEER",195.0,5
2983025,2017-08-05,8,MAGAZINES,38.0,0
2983026,2017-08-05,8,MEATS,515.586,0
2983027,2017-08-05,8,PERSONAL CARE,431.0,9
2983028,2017-08-05,8,PET SUPPLIES,41.0,0
2983029,2017-08-05,8,PLAYERS AND ELECTRONICS,33.0,0
2983030,2017-08-05,8,POULTRY,720.515,0
2983031,2017-08-05,8,PREPARED FOODS,201.574,0
2983032,2017-08-05,8,PRODUCE,5528.928,8
2983033,2017-08-05,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
2983034,2017-08-05,8,SEAFOOD,50.328,0
2983035,2017-08-05,9,AUTOMOTIVE,25.0,0
2983036,2017-08-05,9,BABY CARE,3.0,0
2983037,2017-08-05,9,BEAUTY,10.0,1
2983038,2017-08-05,9,BEVERAGES,4346.0,28
2983039,2017-08-05,9,BOOKS,0.0,0
2983040,2017-08-05,9,BREAD/BAKERY,558.0,8
2983041,2017-08-05,9,CELEBRATION,25.0,0
2983042,2017-08-05,9,CLEANING,2030.0,23
2983043,2017-08-05,9,DAIRY,962.0,19
2983044,2017-08-05,9,DELI,667.889,8
2983045,2017-08-05,9,EGGS,135.0,1
2983046,2017-08-05,9,FROZEN FOODS,213.655,21
2983047,2017-08-05,9,GROCERY I,8659.883,75
2983048,2017-08-05,9,GROCERY II,8.0,0
2983049,2017-08-05,9,HARDWARE,3.0,0
2983050,2017-08-05,9,HOME AND KITCHEN I,54.0,1
2983051,2017-08-05,9,HOME AND KITCHEN II,74.0,0
2983052,2017-08-05,9,HOME APPLIANCES,0.0,0
2983053,2017-08-05,9,HOME CARE,536.0,10
2983054,2017-08-05,9,LADIESWEAR,24.0,0
2983055,2017-08-05,9,LAWN AND GARDEN,5.0,0
2983056,2017-08-05,9,LINGERIE,8.0,2
2983057,2017-08-05,9,"LIQUOR,WINE,BEER",115.0,3
2983058,2017-08-05,9,MAGAZINES,2.0,0
2983059,2017-08-05,9,MEATS,365.297,0
2983060,2017-08-05,9,PERSONAL CARE,570.0,12
2983061,2017-08-05,9,PET SUPPLIES,8.0,0
2983062,2017-08-05,9,PLAYERS AND ELECTRONICS,17.0,0
2983063,2017-08-05,9,POULTRY,546.206,1
2983064,2017-08-05,9,PREPARED FOODS,162.324,1
2983065,2017-08-05,9,PRODUCE,1853.346,6
2983066,2017-08-05,9,SCHOOL AND OFFICE SUPPLIES,154.0,9
2983067,2017-08-05,9,SEAFOOD,16.598,3
2983068,2017-08-06,1,AUTOMOTIVE,6.0,0
2983069,2017-08-06,1,BABY CARE,0.0,0
2983070,2017-08-06,1,BEAUTY,2.0,1
2983071,2017-08-06,1,BEVERAGES,968.0,5
2983072,2017-08-06,1,BOOKS,0.0,0
2983073,2017-08-06,1,BREAD/BAKERY,144.024,5
2983074,2017-08-06,1,CELEBRATION,2.0,0
2983075,2017-08-06,1,CLEANING,233.0,6
2983076,2017-08-06,1,DAIRY,312.0,14
2983077,2017-08-06,1,DELI,60.289,1
2983078,2017-08-06,1,EGGS,47.0,0
2983079,2017-08-06,1,FROZEN FOODS,40.0,1
2983080,2017-08-06,1,GROCERY I,1025.0,29
2983081,2017-08-06,1,GROCERY II,11.0,0
2983082,2017-08-06,1,HARDWARE,2.0,0
2983083,2017-08-06,1,HOME AND KITCHEN I,2.0,0
2983084,2017-08-06,1,HOME AND KITCHEN II,8.0,1
2983085,2017-08-06,1,HOME APPLIANCES,0.0,0
2983086,2017-08-06,1,HOME CARE,77.0,7
2983087,2017-08-06,1,LADIESWEAR,6.0,0
2983088,2017-08-06,1,LAWN AND GARDEN,9.0,0
2983089,2017-08-06,1,LINGERIE,16.0,0
2983090,2017-08-06,1,"LIQUOR,WINE,BEER",41.0,2
2983091,2017-08-06,1,MAGAZINES,4.0,0
2983092,2017-08-06,1,MEATS,116.098,0
2983093,2017-08-06,1,PERSONAL CARE,74.0,5
2983094,2017-08-06,1,PET SUPPLIES,3.0,0
2983095,2017-08-06,1,PLAYERS AND ELECTRONICS,4.0,0
2983096,2017-08-06,1,POULTRY,117.783,0
2983097,2017-08-06,1,PREPARED FOODS,39.656998,0
2983098,2017-08-06,1,PRODUCE,1027.442,6
2983099,2017-08-06,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2983100,2017-08-06,1,SEAFOOD,11.955,0
2983101,2017-08-06,10,AUTOMOTIVE,2.0,0
2983102,2017-08-06,10,BABY CARE,0.0,0
2983103,2017-08-06,10,BEAUTY,3.0,1
2983104,2017-08-06,10,BEVERAGES,1671.0,23
2983105,2017-08-06,10,BOOKS,0.0,0
2983106,2017-08-06,10,BREAD/BAKERY,150.0,27
2983107,2017-08-06,10,CELEBRATION,3.0,0
2983108,2017-08-06,10,CLEANING,954.0,15
2983109,2017-08-06,10,DAIRY,401.0,8
2983110,2017-08-06,10,DELI,426.0,5
2983111,2017-08-06,10,EGGS,47.0,1
2983112,2017-08-06,10,FROZEN FOODS,46.0,0
2983113,2017-08-06,10,GROCERY I,3525.0,55
2983114,2017-08-06,10,GROCERY II,5.0,2
2983115,2017-08-06,10,HARDWARE,2.0,0
2983116,2017-08-06,10,HOME AND KITCHEN I,13.0,0
2983117,2017-08-06,10,HOME AND KITCHEN II,10.0,0
2983118,2017-08-06,10,HOME APPLIANCES,0.0,0
2983119,2017-08-06,10,HOME CARE,257.0,8
2983120,2017-08-06,10,LADIESWEAR,12.0,0
2983121,2017-08-06,10,LAWN AND GARDEN,0.0,0
2983122,2017-08-06,10,LINGERIE,5.0,0
2983123,2017-08-06,10,"LIQUOR,WINE,BEER",13.0,1
2983124,2017-08-06,10,MAGAZINES,1.0,0
